,text,emojis,toxic,severe_toxic,obscene,threat,insult,identity_hate
137,#ConstitutionDay Enforce U.S #Immigration laws Not One Set of laws for Illegal Aliens and one Set of laws for Citizens !  #Trump #MAGA #RedNationRising  #NoDACA URL,,0.08292972,0.009283425,0.036669012,0.003803802,0.0373092,0.009009141
138,#BlaseyFord It’s so comical that liberals always want it both ways first women need to be treated as equals but when it comes to Ford testifying they say it’s unfair to have more men asking her questions. Which is it Dems are women equal or should we receive special treatment?,,0.06895376,0.0077540623,0.03239974,0.003249378,0.03233775,0.008372211
139,"#2A GUN CONTROL KILLS PEOPLE, THIS IS WHY WE NEED CONCEALED CARRY URL",,0.11347647,0.008287867,0.0473943,0.0034764593,0.041324046,0.008884181
140,"#Ted always has a feel for the most appropriate public behavior. But, often, he is unable to control himself. #GOPDysfunction URL",,0.0736357,0.008257919,0.032997746,0.0033563087,0.031748153,0.008459331
141,#FollowTheWhiteRabbit #QAnon #GreatAwakening #SpyGate #WalkAway QAnon #QArmy #MAGA #Google #MAGA Poland #FISADeclassification #DearProfessorFord URL  Dem US Senator Corey Booker molesting a 15 year old in the 80's surfaces URL,,0.08579938,0.009120021,0.036386136,0.0036011692,0.03822899,0.009475584
142,"@USER  Stick to Comedy ... You weren't that funny yo start with, but that political commentary of yours is pathetic !!!",,0.09050809,0.010692547,0.04702427,0.0035263496,0.04362761,0.008840195
143,@USER #Holder needed to be impeached,,0.10719528,0.009753511,0.042533007,0.0037278756,0.047375858,0.009386106
144,#WeAreBRONCOS This little guy loves the Broncos!!!! He is one of their biggest fan!!! #beon9 @USER URL,,0.06101715,0.008311281,0.029378124,0.003317494,0.026146134,0.00877703
145,#BBCNews - Cleverly: There have been no cuts to the #NHS James Cleverly on #Conservatives and coalition health spending URL,,0.07335433,0.0083121145,0.033268925,0.0032528918,0.030884923,0.0085157985
146,2011 me was cute as hell and I love that 2015 me looks like an Antifa protestor (when really I was freezing cold in the Hunter). And I need to dye my hair again OMG I loved being a redhead. URL,,0.08357036,0.008113078,0.035100497,0.0035846753,0.036255404,0.009386948
147,#BelieveAllWomen just when I think things can't get dumber.. this happens.. liberals probably don't realize this because they are children but this isn't equality. How about we treat women an men the same.. pretty sure that'll have better results for culture,,0.07162401,0.00830059,0.031294927,0.0036061397,0.028895572,0.008612298
148,"#Today The two most important days in your life are the day you are born and the day you find out why."" Mark Twain""",,0.06794814,0.007857747,0.03576488,0.0032994351,0.030507885,0.008229133
149,#TheLadyBam has spoken! ❤ She is simply the BEST! 🙏🏼 #SpreadMaryLove 👠💃 #Onward URL,❤🙏🏼👠💃,0.070434086,0.00834882,0.03331888,0.0035271067,0.03321553,0.009775827
150,#media #credentials If you are POC and had a problem with @USER  please send DM me do not like this tweet,,0.065615535,0.008860854,0.033581823,0.004231039,0.03224095,0.008954244
151,"#ALERT   A win for the Progressive Conservatives.   The Ontario Court of Appeal has granted a stay of #Bill5,  which is to cut the number of Toronto city councillors from 47 to 25.",,0.08080509,0.008156365,0.03305341,0.0033137233,0.036086075,0.01077137
152,#SierraBurgessIsALoser  She is me when my phone dings 😂,😂,0.06878609,0.00866807,0.03261644,0.0036337606,0.033222735,0.009610696
153,@USER #metoo are all racist!,,0.06791241,0.008820609,0.033253815,0.0035129285,0.032361142,0.0087261265
154,#GOP still acting like the wimps they are.. What!? they haven’t yet realized that Liberals will hate them regardless of their sentiments.. Either Republicans are just too stupid to get out of their own way or they’re just tilted to far left.. #ConfirmKavanaughNow,,0.08409016,0.008118859,0.033469982,0.0031249393,0.032303788,0.008637038
155,"#SerenaWilliams is NOT the first mother to be on the women's tour.  She is embarrassingly entitled and a bully.  Yes, that is Kim Clijsters winning a Major a year after having a baby.   @USER @USER @USER URL",,0.083977334,0.008872974,0.035209686,0.0034685326,0.036044624,0.0090455
156,"#TheArchers I want to be brilliant at Karate so I can kick the shit out of everyone""""",,0.0834229,0.009271262,0.036919568,0.0034152435,0.038107947,0.008753428
157,"5. FED Agency - Hijaked with info on FED Agency by extremist group secretly funded - Antifa,BLM,Soros,CIA",,0.05871491,0.00856288,0.029890703,0.0034536333,0.030698575,0.008550954
158,#BaldwinFundraises at K Street Firm Working Pro-Bono for Gun Control Lobby #law #TammyBaldwin #fundraiser... URL URL,,0.08445034,0.008887801,0.03643554,0.0035531386,0.03563116,0.010297302
159,#AafiaSiddiqui is a convicted #terrorist but she is widely hailed as the Daughter of #Pakistan. URL,,0.124078296,0.009372398,0.045093622,0.0036108666,0.051198024,0.013676047
160,#DregsOfSociety  ??? #Deplorables   Liberals usually dehumanize those they want to exterminate later URL,,0.07684478,0.008178142,0.033240344,0.0034548729,0.035459194,0.009063963
161,"#ALDUBLoveAndBeyond when you rise in life, your friends know who you are, when you fall down, you know who your friends are..",,0.07877464,0.008503766,0.034521695,0.0037128117,0.033752926,0.009179423
162,"#Gemini woman: if she cannot change her scene, then she is liable to change the cast.",,0.06252422,0.007838533,0.03138453,0.0032623364,0.026962629,0.008190334
163,#WCE To my favorite girl! Hope your day is as awesome as you are! URL,,0.10626816,0.008976936,0.046288,0.0037254128,0.046776798,0.010796778
164,#EmmyAwards2018 - Ratings tank as expected.  Who can possibly stand to watch so many liberals in one place at one time.,,0.06908971,0.008433086,0.031630903,0.003337107,0.034396354,0.008444968
165,@USER 'Cult like' caps.  Hmm where else do we see cult like caps #MAGA  🤯🤯,🤯🤯,0.07075514,0.00908767,0.034793444,0.0035544576,0.030387774,0.009127367
166,#Eagles are setting up a workout with Jeremy Maclin according to @USER It can't be this week though because he is still hurting.,,0.06681274,0.008496158,0.03224016,0.0035269393,0.029030932,0.009439736
167,"@USER Let's just be friends and have a civil discussion.""  So it's totally fine if he is told to his face that his life is sinful. But criticize him ever so lightly and that is not civil anymore, which deserves a block!""",,0.06397053,0.008036149,0.03298497,0.0034252144,0.03103983,0.008015546
168,@USER #Gutierrez has always been nothing more than a #racebaiter,,0.083404474,0.00874999,0.03557063,0.0034282287,0.038548887,0.00939852
169,#DISARMTHEM #ANTIFA  Give Jack here a participation trophy! URL,,0.083722934,0.008539642,0.03285933,0.0033337446,0.03541872,0.009402156
170,#CognitiveDissonanceChallenge2018  This one will be painful for conservatives. Proceed with caution. URL,,0.0650106,0.00830584,0.03009786,0.0033983688,0.028078405,0.008547409
171,"#Chequers crashes and burns in #Strasbourg along with #May's hopes of clinging to power...…..her support ebbing away in the @USER Party, in #Parliament and in the Country.  It is time for her to load the Webley.....",,0.06879619,0.009100598,0.034586176,0.0036799442,0.028905943,0.009818899
172,#John_Fund: Kavanaugh and Ford controversy – It's 1991 all over again and even some honest liberals are upset URL via @USER URL,,0.14046998,0.009955383,0.06107696,0.0036053017,0.055172484,0.009628849
173,"#Elitist #Actors #NBC #Liberals of #Dems in #Hollywood at the #Emmy Awards a 'toothless' #NBC self-promotion onslaught peppered with #MeToo cracks but it was planned, staged and okay because they are #Democrats #Socialist #Liberals of the #Left #WALKAWAY ! URL",,0.070348054,0.008425226,0.033198558,0.0033511622,0.032985408,0.009361717
174,@USER Kellerman knows only 1 thing more then the average man Boxing! He is a Brady hater. I will say Rodgers is maybe a better thrower ie. Dan Marino but a better QB then Brady. Jut look at his playoff record.,,0.08847128,0.008808357,0.038669005,0.0036911517,0.0347929,0.008661483
175,#DrFord  #DearProfessorFord  Is a FRAUD Female @USER group paid for and organized by #GeorgeSoros URL,,0.07783528,0.009298316,0.042352013,0.003582952,0.035356153,0.009561734
176,#Osaka says the crowd was noisy and i really didn't c what was going on. i had to focus cuz she is such a great champ and was confused when the score went to 5-3.,,0.08195975,0.009074972,0.038565256,0.0035177176,0.041218795,0.010266862
177,"#BlueWave #DumpTrump …give my love 2, or cooperate/compromise w/, conservatives/Trump supporters who constantly vilify marginalized groups, who constantly attack women’s rights 2 make choices about their own bodies,…",,0.06582999,0.008375058,0.03089915,0.0033456387,0.030118063,0.008773028
178,.@USER takes the season opener on Saturday. Highlights: URL,,0.059722535,0.008233185,0.03217938,0.0034193485,0.029288022,0.00887742
179,@USER @USER @USER Ummmm fascism actually started with Mussolini in Italy and Antifa is not a part of Anonymous. Anonymous does not censor like Antifa. They are not related as Anonymous is anti censorship URL,,0.10277206,0.009222746,0.048123326,0.0034828961,0.03896358,0.0090537025
180,#NightMayor 's DT cycle track can easily open Antifa tennis courts inside Crescent Heights until we are able to trash Nenshi’s communist vape shop!,,0.06804854,0.008247529,0.03060873,0.003345049,0.033325586,0.008830983
181,"#MPLSpotlight: Have you met Stefanie? She's our newest Adult Services Librarian. She has been putting in a lot of hours cleaning up our collections. Here she is with her favorite find, a book on unique homes. If you see her, be sure to say hi!"" #MonroLib URL",,0.15058981,0.014882401,0.089215875,0.004328883,0.05640654,0.013223195
182,#ArunJaitleyStepDown He is most shameless #FM in history of India and audacity and shamelessness with which is lies in public is disgrace to post.,,0.06428359,0.008329261,0.031060135,0.0033406564,0.032425947,0.008514394
183,#Canada's Liberal government rejects @USER recommendation that political parties comply with #privacy laws after #Facebook / #CambridgeAnalytica scandal URL,,0.09311527,0.010189654,0.04151518,0.0036729472,0.045373872,0.009906015
184,"Will you marry me please..""  { #RogueBot }""",,0.15226866,0.011311258,0.04678389,0.007300424,0.045340598,0.0103541
185,"#Conservatives £2 bn Housing on-trick @USER -  What a crock of sh#te""! @USER #HousingCrisis  URL",,0.064424,0.0076898565,0.02821788,0.0033307467,0.027843487,0.009023934
186,2 weeks of resp done and I still don't know shit my ass still on vacation mode 😪,😪,0.091922924,0.008670328,0.040642157,0.0036013385,0.038996454,0.009783335
187,(NAB)JESUS WON'T REJECT U-COME TO HIM -HOMEWARD BOUND TOWARDS HEAVENS KINGDOM HE IS OPEN DOOR TO ONLY-,,0.0716595,0.008260855,0.031166846,0.0037533324,0.03165728,0.009247445
188,"#Nickelodeon @USER #KallysMashup She has an Angel's👼Heart,💘the Force🌐of Character⚡of a Goddess💝and its Light💫Shines🌠as much like that of a Star.🌟She is... @USER #MaiaReficco URL",👼💘🌐⚡💝💫🌠🌟,0.07192296,0.008694834,0.035984688,0.003413371,0.033839647,0.010460484
189,#Coupdetat of #Spain in #Catalona. #Spain is a  #fakedemocracy @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #cddr #shameonSpain #WakeupEurope @USER @USER URL,,0.06686994,0.009003501,0.034654498,0.0034930361,0.031852663,0.009108433
190,"#Analysis: Supporters of the People's Party of Canada would likely bristle at being called liberal,"" but its beliefs fit the classic definition. URL @USER",,0.074010566,0.008649361,0.03383363,0.00327848,0.032467384,0.008577088
191,"#BarbieDreamsVIDEO I saw the genius interview , thank you for loving us so much , just the way we love you Barbie , you are beauty with brains ♥️♥️",♥♥,0.11093114,0.009465064,0.043786712,0.0035629575,0.04056047,0.010200558
192,"#JusticeForSoniasFather @USER @USER @USER @USER @USER @USER @USER @USER Plz help Sonia. She is in pain. Why PTI officials not responding her. She is also getting trouble from PMLN goons. Some1, plz help her. Thanks",,0.08672395,0.009357951,0.042765997,0.0035316416,0.037567407,0.00972555
193,"#1A #2A  Ok,@USER , @USER  This is Eric Holder talking about gun control. This has been pulled down 6 times now. I'm going to keep reposting it everytime it gets taken down!! URL",,0.08912322,0.008202005,0.037852664,0.0033649555,0.042949133,0.009633325
194,#Conservatives today... URL,,0.051925447,0.0072365245,0.026224287,0.0032480902,0.024117688,0.0081171
195,#Liberals and #Democrats use this as their first step of food preparation ... URL,,0.072887644,0.008284748,0.033882465,0.0033899653,0.032903686,0.00951928
196,"#Liberalismisamentaldisorder, but it is also a danger to our country. #Liberals are showing themselves to be utterly hateful. They do not CARE about TRUTH, they only care about POWER.",,0.08864163,0.008748866,0.04335062,0.0035715017,0.03847201,0.009821194
197,"#Florencehurricane 72 HOURS OF SUSTAINED LETHAL CYCLONIC FORCES, ONLY TO A FEW HOURS TO IMPACT TO  #NorthCarolina #SouthCarolina, AND #Georgia... DON'T BE STUPID... GET AWAY FROM THESE AREAS... @USER @USER #Florence Sep 12 12:13 PM #Nyc #Miami #Houston #Chicago #Nj #Ca #La URL",,0.07721371,0.008312971,0.0324892,0.0031098006,0.03114162,0.008059338
198,"#Antifa #UKLabour, #FBPE, #SUTR  Pay Attention!  This is what #ForBritain is fighting against - you? URL",,0.12247342,0.011784971,0.048664242,0.0037334848,0.0496557,0.024830533
199,@USER He is a expert on NI now &amp; blocks anyone that challenges his views--he just wants his view heard-he has obsessive love for EU-,,0.07438744,0.007968819,0.02969009,0.0033363726,0.029204832,0.008505402
200,#Antifa demo in memory of #KillahP. #Greece URL,,0.06668576,0.008305796,0.029910276,0.003440946,0.030109331,0.009186369
201,@USER These are all  coranated attacks from idiot loons! They will get worse much worse before the election! Can u imagine idiots who want to get rid of the economy and their 401 along with interest rates just because he is not a polished politician? Idiots!,,0.096877076,0.008832327,0.04005359,0.003321021,0.041302517,0.012171111
202,@USER @USER Awwww she is so stinking cute! How old is she now?,,0.0672785,0.008619161,0.032129068,0.0035370407,0.030921683,0.008548363
